QID	Question	DocumentID	DocumentName	RelevantPassages
1578	How might same sex marriage benefit children?	438	Same-sex_marriage.html	2,8,83
3650	Why was the Korean War so vital to NATO?	470	NATO.html	6,7
764	What impact did the Spanish conquests have on Venezuela?	827	Venezuela.html	10
1098	What is the language classification of Dutch?	110	Dutch_language.html	19
1621	How is the OED different from other dictionaries?	409	Oxford_English_Dictionary.html	1,2
2340	Why was World War I difficult on Munich?	618	Munich.html	8,9
3669	What causes environmental steering in tropical cyclones?	287	Tropical_cyclone.html	26,27,28
2996	How did Albert's death initially affect Queen Victoria?	577	Queen_Victoria.html	30,31
158	What is the climate of Vancouver?	768	Vancouver.html	14,15,16
2144	What is iBeacon?	94	Apple_Inc..html	33
2427	How did the Royal government first try to assert additional control over the Thirteen Colonies?	587	Thirteen_Colonies.html	11
1009	How did Milan prosper in the Middle Ages?	272	Milan.html	6,7,8,9,10
2629	What is thought to be the origin of the word "Tennessee"?	411	Tennessee.html	3,4
460	Why did the United States occupy the Dominican Republic from 1916-1924?	719	Dominican_Republic.html	1
3817	How does London deal with its increasing volume of traffic congestion?	130	London.html	68,69
3619	What factors led to Athens addressing its pollution problem?	318	Athens.html	43
2670	What characterizes the fourth generation of country music?	29	Country_music.html	5,6,33
1530	What are characteristics of the written Arabic language?	279	Arabic.html	1,2
3020	What was the scope and breadth of the East India Company?	113	East_India_Company.html	0
189	is British Broadcasting Corporation the oldest national broadcasting organisation?	119	BBC.html	0
1827	What is the strategy underlying the Warsaw Pact?	51	Warsaw_Pact.html	2,3
3018	What is the history of population segregation in Detroit?	660	Detroit.html	51,52,53,54
1942	What was the Holocaust?	851	The_Holocaust.html	0,1
3884	Why was statehood of Alaska an important cause for James Wickersham?	342	Alaska.html	24
1384	What are the early origins of Romance languages?	66	Romance_languages.html	1
2163	What were the results of the Carnatic Wars on the British empire?	420	British_Empire.html	16
4096	What were ABC's first bonds with Disney?	327	American_Broadcasting_Company.html	15
3387	How do semi-arid climates compare to arid and wet climates?	596	Semi-arid_climate.html	0
859	What is the location and size of Wyoming?	612	Wyoming.html	0,1
3435	What improvements to transportation served to fuel Chicago's early growth, and why?	476	Chicago.html	4
303	What was significant about the battle of Long Island to the state of New York?	731	New_York_City.html	12,13
715	What elements make the biodiversity of Lake Baikal unique?	127	Wetland.html	33,34
3272	How did Estonia break from the USSR?	275	Dissolution_of_the_Soviet_Union.html	55,56
2046	What caused science to split from philosophy and become solely based on the scientific method?	464	Science.html	1
2875	What steps did Peter the Great take to secure year-round northern sea access?	360	Russian_Empire.html	6
191	how was broadcasting doing in 1925	119	BBC.html	3,4
2206	How did the native peoples live who inhabited modern day Quebec?	795	Quebec.html	22,23
2150	In business terms how has East Asia traditionally been defined?	179	East_Asia.html	3
1047	Why does the IMF obligate countries to fulfill certain obligations in order to receive a loan?	525	International_Monetary_Fund.html	6,7
1878	What is the geography of Serbia?	815	Serbia.html	2,3
67	What was the role of bicycles in wartime?	805	Cycling.html	19,20
1432	How did geography impact the politics of the region?	10	Mesopotamia.html	33,34
4020	How have non-Permanent members of the Security Council attempted to gain permanent seats?	798	Permanent_members_of_the_United_Nations_Security_Council.html	3
534	Who discovered Mount  Kenya ?	763	Kenya.html	4
2753	How is Columbiua organized?	633	Columbia_University.html	1,29
3649	How did manufacturing evolve into its present centralized system?	767	Manufacturing.html	3
294	Why is Urdu a localized language?	550	Urdu.html	5,6
384	Why is literacy so important?	244	Literacy.html	0
233	How has fertilizers affected drainage basins?	150	Drainage_basin.html	9
2479	How do meridians and parallels appear on map projections?	567	Latitude.html	7,8
1856	How influential is Algeria geopolitically?	33	Algeria.html	1,2
2306	Why were claims made by human rights to universality criticized?	233	Human_rights.html	13
2376	What were 20th century views on fuedalism?	428	Feudalism.html	17
415	How did Montreal get its name?	35	Montreal.html	0,3,4
3025	Why did the margraves of Brandenburg become highly dependent on the Estates?	534	Prussia.html	11
828	What are the rules in boxing?	576	Boxing.html	0
2646	How did World War I and the Armenian Genocide affect Armenia?	246	Armenia.html	15,16,17
845	How has Scandinavism been influenced by the modern term Scandinavia?	646	Scandinavia.html	27
1845	Who Won & How Did This Win Come About At The end Of The 57th Quadrennial American Presidential Election?	171	United_States_presidential_election,_2012.html	1,2
2556	How does realism portray the natural environment?	273	Realism_(arts).html	0,1
3433	What has contributed to the reputation and high ranking held by Cambridge?	608	University_of_Cambridge.html	42,43,44
3955	What types of activity can both be secular or have religious connotations?	703	Secularity.html	0
1938	How has the headquarters of the state department changed over time?	239	United_States_Department_of_State.html	3,4
1032	How did the Lebanese people use WWII to their advantage in the quest for independence?	303	Lebanon.html	14
2133	How are the disciplines of engineering divided?	366	Engineering.html	8
297	What is the significance of Roman Urdu?	550	Urdu.html	20,21
961	How did the state of Chile's economy contribute to widespread dissatisfaction with Allende?	551	Chile.html	15,16
3094	How is musical notation communicated?	781	Music.html	10,11
1801	How has the system of writing computer machine codes been simplified?	447	Computer.html	32,33
2141	What are Apple's products?	94	Apple_Inc..html	0
730	How did USA Today respond to Donald Trump's 2016 presidential candidacy?	857	USA_Today.html	17
309	How were relations between Communist states and John F. Kennedy during his time in office?	9	John_F._Kennedy.html	0,1
3127	How did the introduction of the snap influence the game?	166	American_football.html	4,5
2480	In Terms of Global Cultural, Where Does MIAMI Seat As An American City?	472	Miami.html	0,1,33
3060	What effected Lithuania's foreign policy during World War I?	34	Lithuania.html	9,10
1944	How were the concentration camps originally used?	851	The_Holocaust.html	40,41
3383	What kind of overall reception did critics have to his book, Palestine: Peace Not Apartheid?	56	Jimmy_Carter.html	67,68
2240	What is the role of commander-in-chief in Argentina?	785	Commander-in-chief.html	2
411	How does the carbon dioxide produced from natural gas compare to that produced by other energy sources?	330	Natural_gas.html	20
3945	What were characteristics of native Americans at the time of first contact?	254	Native_Americans_in_the_United_States.html	0,1
3180	How does the Malaysian political system account for the multiethnic nature of the country?	183	Malaysia.html	2,3
1561	Who created the contour bottle design for Coca-Cola?	331	Coca-Cola.html	26
2063	What is the significance of leadership in the Army?	12	United_States_Army.html	23,24
34	What was the fate of Muslims and Jews in the Iberian peninsula after the reconquest?	549	Iberian_Peninsula.html	14,15
337	What attributes characterized Frederick III's reign?	332	House_of_Habsburg.html	7
1110	What criticism exists of World Heritage sites?	533	World_Heritage_Site.html	8
2931	How can one legitimately assert that the Continental Congress from September 5, 1774 to March 1, 1781, effectively served & functioned as our nation's first government?	40	United_States_Constitution.html	2
1109	What is the selection criteria for a World Heritage Site?	533	World_Heritage_Site.html	6
2109	What effect did the 1917 revolution have on religion in Russia?	407	Russia.html	82
832	What are the differences between the World Boxing Hall of Fame and the International Boxing Hall of Fame?	576	Boxing.html	67
3073	How is the board of appointees of BBC appointed and structured?	119	BBC.html	24
1644	What makes up the European Parliament?	475	European_Parliament.html	0
322	In what ways did Japan attempt to deal with the Soviet Union?	1	Surrender_of_Japan.html	16,17,18
3349	What French actions against Britain set the stage for the Napoleonic wars?	649	Napoleonic_Wars.html	8
3938	What did this idea of the new deal involve with respect to FRD's economic policy & his legendary stewardship of the Democratic Party ?	674	Franklin_D._Roosevelt.html	0
4178	What is the meaning of public education as applied to state schools?	317	State_school.html	2
225	What is the history of the televised Oscars?	598	Academy_Awards.html	18,19
710	How does civil law contrast from common law?	4	Civil_law_(legal_system).html	12,13
3592	What is the oceanography of the Baltic sea?	801	Baltic_Sea.html	1,2
143	What is the relationship of the Holy See with the Vatican City and other territories?	269	Holy_See.html	9,10,11
3191	What are the denominations for the euro coins?	736	Euro.html	6,7
2490	How did Britain gain so much power in the region?	241	South_Asia.html	7,19,20
3315	What role have reference ellipsoids played in latitude?	567	Latitude.html	10
2742	What is Lyon known for?	459	Lyon.html	0,9,17
3483	How are hot/warm summer subtypes defined?	123	Humid_continental_climate.html	6,7,8
2407	Tell Us A Breif Story About Guerrilla Warfare?	321	Guerrilla_warfare.html	0
3871	What did John Stuart Mill think about trade unions?	515	Trade_union.html	7,8
3405	Which events contributed to instability in Post-Colonial Africa?	44	Africa.html	21,22
2203	What effect did North America have on geologic time periods?	107	North_America.html	9
2292	How did Dallas become a prosperous city?	454	Dallas.html	4
3080	What were the effects of the Soviet era on Moscow?	514	Moscow.html	23,24,25
111	What characterized the Bronze Age in the Near East?	486	Bronze_Age.html	2
3635	How was Irreligion protected by the UN human rights committee?	493	Irreligion.html	1
4048	What is ethical monotheism?	656	Judaism.html	4
974	How did Viking/Danish culture become absorbed into English identity and language?	502	English_people.html	10,11
2984	What are the beliefs of Pentacostalism?	100	Pentecostalism.html	3
124	Why are canals created?	144	Canal.html	0
